44,5230000000028,41629,Agenda,ESTABILIZADOR DE TENSÃO 1000VA,"ESTABILIZADOR DE TENSAO 1000VA, COM CAPACIDADE PARA SUPORTAR A POTÊNCIA NOMINAL DE 1000 VA; TENSÃO DE ENTRADA: 115/220V~ AUTOMÁTICA; TENSÃO DE SAÍDA: 115V~;  FREQUÊNCIA: 50/60HZ; PROTEÇÃO CONTRA SUB/SOBRETENSÃO, CURTO CIRCUITO E SOBREAQUECIMENTO; FUSÍVEL PARA PROTEÇÃO DE CIRCUITO, INCLUINDO UM FUSÍVEL SOBRESSALENTE; FAIXA DE VARIAÇÃO NA TENSÃO DE ENTRADA DE ± 6%; DEVE POSSUIR NO MÍNIMO 6 TOMADAS DE SAÍDA NO NOVO PADRÃO NBR14136; GABINETE ANTICHAMAS, PROTEGIDO CONTRA CORROSÃO E PASSAGEM DE CORRENTE; DEVE POSSUIR LEDS INDICADORES DE SOBTENSÃO, SOBRETENSÃO E TENSÃO NORMAL;   OUTROS REQUISITOS: EM CONFORMIDADE COM A NORMA BRASILEIRA NBR 14373:2006; DEVE POSSUIR CERTIFICAÇÃO SEGUNDO OS CRITÉRIOS DE FUNCIONAMENTO DEFINIDOS PELO INMETRO, TODAS AS CARACTERÍSTICAS DO EQUIPAMENTO DEVEM SER COMPROVADAS ATRAVÉS DE DOCUMENTAÇÃO TÉCNICA DO FABRICANTE. ACOMPANHA: MANUAL (INGLÊS/PORTUGUÊS), CERTIFICADO DE GARANTIA OU DOCUMENTO EQUIVALENTE.  GARANTIA: 12 MESES",UNIDADE,5230 - MAQUINAS E EQUIPAMENTOS ENERGETICOS,"R$ 356,28",0,"R$ 0,00"
45,5230000000039,41629,Agenda,NOBREAK 1200VA/600W,"NOBREAK 1200VA/600W, CONFIGURAÇÕES MÍNIMAS: TENSÃO DE ENTRADA: 115/220V BIVOLT AUTOMÁTICO. TENSÃO DE SAÍDA 115 VOLTS, COM FILTRO DE LINHA INTERNO, DC START. ESTABILIZADOR INTERNO COM 4 ESTÁGIOS DE REGULAÇÃO. BATERIA INTERNA MINIMO DE 2 BATERIAS DE 12Vdc/5Ah. TEMPO TRANSFERÊNCIA INVERSOR <0,8MS. MINIMO DE 6 TOMADAS NO PADRÃO NBR 14136. PROTEÇÃO: CONTRA DESCARGA TOTAL DAS BATERIAS, CONTRA SURTOS DE TESÃO, CONTRA SOBREAQUECIMENTO TRANSFORMADOR, CONTRA CURTO-CIRCUITO NO INVERSOR, CONTRA SUB/SOBRETENSÃO DA REDE ELÉTRICA.",UNIDADE,5230 - MAQUINAS E EQUIPAMENTOS ENERGETICOS,"R$ 450,90",0,"R$ 0,00"
46,5230000000041,41629,Agenda,NOBREAK 1.400 VA,"NOBREAK 1.400 VA - Potência máxima: 1400va/980w. Tensão de entrada: 115v/220v bivolt automático. Tensão de saída: 115v. Forma de onda senoidal pura. Processador do tipo dsp (processador digital de sinais) ou cisc. Comunicação inteligente através de porta usb - acompanhar cabo. Software que permite o monitoramento das funções do nobreak. Filtro de linha. Inversor sincronizado com a rede através do sistema PLL. Alarmes audiovisuais (sonoro e leds). Função MUTE. Botão liga/desliga temporizado. Recarga automática das baterias: mantém as baterias em plena carga. Conexão para baterias externas para expansão da autonomia. Permite ser ligado na ausência de rede elétrica. Estabilizador interno com 4 estágios de regulação. Função TRUE RMS. Rendimento mínimo: 95% (para operação rede) e 85% (para operação bateria). Baterias internas: mínimo 2 baterias de 12vdc / 7ah. Tempo de transferência inversor: < 0,8 ms. Quantidade de tomadas: mínimo 5 no padrão NBR 14136. Autoteste na partida. Circuito desmagnetizador. Porta fusível externo com mínimo de uma unidade reserva. Dispositivos de proteção contra descarga total das baterias. Contra surtos de tensão. Contra sobreaquecimento: inversor e transformador. Contra curto-circuito no inversor. Contra sub/sobretensão da rede elétrica. Garantia do sistema UPS deverá englobar todas as falhas de peças e mão de obra de fabricação por um período mínimo de 24 meses após a ativação do sistema e os conjuntos de baterias deverão ter garantia mínima por um período de 12 meses após a ativação do sistema.",UNIDADE,5230 - MAQUINAS E EQUIPAMENTOS ENERGETICOS,"R$ 500,00",0,"R$ 0,00"
28,3923000000005,14591,Agenda,COFFEE BREAK TIPO 1 (PARA 40 A 200 PESSOAS) - SEM GARÇON (LOCAL: MARABA),"PARA 40 A 200 PESSOAS - PEDIDO MÍNIMO: 40 PESSOAS. BEBIDAS: CAFÉ, LEITE, CHOCOLATE, ÁGUA (COM E SEM GÁS), SUCO DE FRUTAS NATURAL 2 (DOIS) TIPOS, REFRIGERANTE DE 2 L (NORMAL: 2 TIPOS E LIGHT: 2 TIPOS). COMIDAS: BOLOS 3 (TRÊS) TIPOS, TORTA SALGADA - DE 40GR A 60GR POR PESSOA, 1 (UM) PÃO (FORMA E PÃO DE SAL) POR PESSOA, SALGADOS 3 (TRÊS) TIPOS, MINI PÃES DE QUEIJO, FRIOS (QUEIJO MUSSARELA, PRESUNTO), MINI SANDUÍCHES TIPO MISTO, AÇÚCAR E ADOÇANTE EM SACHÊ, 2 TIPOS FRUTAS. MATERIAIS PARA O SERVIÇO: GARRAFAS TÉRMICAS, UTENSÍLIOS DESCARTÁVEIS (BANDEJAS, PRATOS, TALHERES E COPOS), GUARDANAPOS E OUTROS QUE SE FIZEREM NECESSÁRIOS. SEM RECURSOS HUMANOS PARA SERVIR. LOCAL DO SERVIÇO: MARABA/PA",UNIDADE,3923 - FESTIVIDADES E HOMENAGENS,"R$ 27,15",40,"R$ 1.086,00"
47,3963000000019,18724,Agenda,ENVELOPE PERSONALIZADO EM PAPEL RECICLADO DE APARAS  - TIPO A3. COLORIDO,ENVELOPE TIPO SACO EM PAPEL RECICLADO DE APARAS DE PAPÉIS PRÉ E PÓS CONSUMO 110 G/M; TAMANHO A3; COR :4/0 COR (ABERTO) IMPRESSÃO DA LOGO. ARTE A SER ENVIADO PELO CONTRATANTE. LOTE COM 100 UNIDADES.,LOTE/SERVIÇO,3963 - SERVICOS GRÁFICOS E EDITORIAIS,"R$ 150,00",0,"R$ 0,00"
48,3970000000005,10030,Agenda,CONFECÇÃO DE CAMISAS EM ALGODÃO (FRENTE E VERSO),"CONFECÇÃO DE CAMISA EM TECIDO 100% ALGODÃO, MALHA 30.1, COM MÍNIMO DE 140G/M2. MANGA CURTA. COR : BRANCA. IMPRESSÃO EM POLICROMIA EM 4 CORES (FRENTE  E VERSO). A ARTE EM ALUSÃO AO EVENTO SERÁ ENCAMINHADA PELO REQUISITANTE. TAMANHOS CONFORME DEMANDA (P,M,G,GG E BABY LOOK). A GOLA E MANGAS PODEM SER DE CORES DISTINTAS DE BRANCO. PEDIDO MINIMO 50 UNIDADES.",UNIDADE/SERVIÇO,"3970 - CONFECCAO DE UNIFORMES, BANDEIRAS E FLAMULAS","R$ 12,00",150,"R$ 1.800,00"
49,3970000000006,10030,Agenda,CONFECÇÃO DE CAMISAS EM MALHA COM GOLA POLO (FRENTE E VERSO),"CONFECÇÃO DE CAMISA EM MALHA FIO 30.1 CARDADA COM GOLA POLO, MANGA CURTA. COR: BRANCA. IMPRESSÃO EM POLICROMIA EM 4 CORES (FRENTE  E VERSO). A ARTE EM ALUSÃO AO EVENTO E SERÁ ENCAMINHADA PELO REQUISITANTE. TAMANHOS CONFORME DEMANDA (P,M,G,GG E BABY LOOK). A GOLA E MANGAS PODEM SER DE CORES DISTINTAS DE BRANCO. PEDIDO MINIMO 50 UNIDADES.",UNIDADE/SERVIÇO,"3970 - CONFECCAO DE UNIFORMES, BANDEIRAS E FLAMULAS","R$ 25,00",0,"R$ 0,00"
50,3979000000004,3891,Agenda,"SERVIÇOS DE REVISÃO DE ARTIGOS CIENTÍFICOS E TEXTOS, POR PÁGINA - PORT / INGLÊS","REVISÃO EM INGLÊS. SERVIÇO ESPECIALIZADO EM CORREÇÃO GRAMATICAL, ORTOGRÁFICA E DE ADEQUAÇÃO DE ARTIGOS CIENTÍFICOS E TEXTOS RELACIONADOS COM A PESQUISA CIENTÍFICA E EDUCACIONAL, EM TERMOS DE CLAREZA E COESÃO (REVISÃO COM COPIDESQUE), EM INGLÊS, COMPARANDO COM O CONTEÚDO ORIGINAL EM PORTUGUÊS. A PRESTAÇÃO DO SERVIÇO DEVERÁ SER POR LAUDA. MÉDIA DE 2.100 (DOIS MIL E CEM) CARACTERES POR LAUDA, INCLUINDO OS ESPAÇOS NA CONTAGEM DOS CARACTERES.",LAUDA,"3979 - SERVICO DE APOIO ADMIN., TECNICO E OPERACIONAL","R$ 13,00",0,"R$ 0,00"
51,3979000000005,3891,Agenda,"SERVIÇOS DE VERSÃO DE ARTIGOS CIENTÍFICOS E TEXTOS, POR PÁGINA - PORT / INGLÊS","VERSÃO PORTUGUÊS-INGLÊS. SERVIÇO ESPECIALIZADO EM VERSÃO DE ARTIGOS CIENTÍFICOS E TEXTOS RELACIONADOS COM A PESQUISA CIENTÍFICA E EDUCACIONAL, DO IDIOMA PORTUGUÊS PARA O IDIOMA INGLÊS. A PRESTAÇÃO DO SERVIÇO DEVERÁ SER POR LAUDA. MÉDIA DE 2.100 (DOIS MIL E CEM) CARACTERES POR LAUDA, INCLUINDO OS ESPAÇOS NA CONTAGEM DOS CARACTERES.",LAUDA,"3979 - SERVICO DE APOIO ADMIN., TECNICO E OPERACIONAL","R$ 14,00",0,"R$ 0,00"
52,3028000000041,399612,Agenda,MASCARA MULTIUSO,"MÁSCARA MULTIUSO, MATERIAL MANTA SINTÉTICA, TIPO USO DESCARTÁVEL, FINALIDADE PROTEÇÃO: QUÍMICA, POEIRA, NÉVOA, FUMOS, METÁLICO S, TIPO CORREIA ELÁSTICO AJUSTE CABEÇA, TIRA MODULÁVEL AJUSTE NARIZ, CARACTERÍSTICAS ADICIONAIS ELEMENTO FILTRANTE PFF1/SEMIFACIAL",UNIDADE,3028 - MATERIAL DE PROTECAO E SEGURANCA,"R$ 1,50",0,"R$ 0,00"
189,3035000000246,409252,Especial,BALÃO  FUNDO CHATO 100 ML,"BALÃO LABORATÓRIO, TIPO USO VOLUMÉTRICO, TIPO FUNDO FUNDO CHATO, MATERIAL VIDRO, CAPACIDADE 100, ACESSÓRIOS ROLHA DE PLÁSTICO",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 32,52",0,"R$ 0,00"
187,3035000001051,407961,Especial,ALGODÃO HIDRÓFILO ROLO 500GR,ALGODÃO HIDRÓFILO: ALGODÃO HIDRÓFILO EM ROLO 500GR,ROLOS,3035 - MATERIAL LABORATORIAL,"R$ 19,74",0,"R$ 0,00"
53,5234000000045,6173,Agenda,BEBEDOURO ELETRICO,"Bebedouro água garrafão, material aço galvanizado, tipo elétrico de coluna, acabamento externo pintado, capacidade 20, voltagem 110, cor branca, características adicionais 2 torneiras (natural e gelada),serpentina externa,pés antiderrapantes, aparador de excesso de água removível",UNIDADE,"5234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS","R$ 650,00",1,"R$ 650,00"
54,5233000000081,150802,Agenda,APARELHO GRAVADOR DE VOZ,"APARELHO GRAVADOR - GRAVADOR/REPRODUTOR, SISTEMA GRAVAÇÃO DIGITAL MP3, ALIMENTAÇÃO PILHAS PEQUENA, TAMANHO AAA, CARACTERÍSTICAS ADICIONAIS MICROFONE INCORPORADO MONO, VISOR LCD REVERSÍVEL, FONE DE OUVIDO, TIPO PORTÁTIL, APLICAÇÃO GRAVADOR DIGITAL DE VOZ, PORTA USB, CAPACIDADE ARMAZENAMENTO 4 GB, DIMENSÕES APROXIMADAS: (L X A X P) 38,5 X 115,2 X 21,3 MM, PESO APROXIMADO 72 GRAMAS",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 299,99",0,"R$ 0,00"
55,5233000000089,44016,Agenda,CAIXA ACUSTICA AMPLIFICADORA,"CAIXA ACÚSTICA AMPLIFICADA INJETADA ATIVA 150W RMS COM 2 MICROFONES SEM FIO, COM ENTRADAS USB, SD CARD, ENTRADA DE LINHA PARA INSTRUMENTOS MUSICAIS, ENTRADAS OUTROS MICROFONES, AUX, RÁDIO FM E 2 MICROFONES SEM FIO. CONEXÃO BLUETOOTH.BATERIA INTERNA COM AUTONOMIA DE ATÉ 8 HORAS, CARREGAMENTO NA TOMADA.POSSUI ALÇAS LATERAIS, POSTOS DE ENCAIXE PARA INSTALAÇÃO SUSPENSA, SUPORTE PARA MONITOR, ALÇA RETRÁTIL E RODAS PARA FÁCIL LOCOMOÇÃO. CONTA COM POTÊNCIA DE 150W RMS, GUIA DE ONDA, ALTO-FALANTE DE 15 POLEGADAS E DRIVER SELENIUM.LTO-FALANTES: 15""COR: PRETOPOTÊNCIA: 150WSAÍDAS: LINE-OUT.ENTRADAS: USB/1SD/FM, ALÇA RETRÁTIL E LATERAL, RODINHA, BATERIA INTERNA (DURAÇÃO 8 HORAS),GUIA DE ONDA, VOLUNE/1 VER. TIME/1 ECHO, LINE IN/BASS/TRABLE, VOLUME LINE E MASTER, ENCAIXE PARA PEDESTAL,SUPORTE PARA MONITOR, DRIVER SELENIUM  - ENTRADA: 110V/220V/12V. DIMENSÕES MÁXIMAS: LARGURA:38,00 CM, ALTURA:64,50 CM, PROFUNDIDADE:46,00 CM, PESO:26,4 KG.",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 1.329,00",0,"R$ 0,00"
56,5233000000101,150012,Agenda,CAMERA FOTOGRAFICA DIGITAL,"Câmera Fotográfica Digital, Resolução mínima: 20 MP. Zoom óptico mínimo: 5X.; Zoom digital mínimo: 16X.; Tipo de obturador: Eletrônico ; Velocidade mínima do obturador: 1/2000s ; Flash: integrado/automático;  Conexão: USB; Capacidade de memória interna mínima de 4 GB;  Alimentação: Bateria recarregável; Estabilizador óptico de imagem; Com produção de vídeo; Dimensões máximas:  Altura: 13 cm.  Largura: 12 cm.  Profundidade: 9 cm.  Peso máximo: 500 g; Visor: 2,7''; Cor: preta, preferencialmente;  Garantia: 12 meses;  Itens inclusos:  Cabo USB;  Cabo de áudio e vídeo;  1 Bateria recarregável reserva; 1 Adaptador/carregador; 1 manual de uso;  Bolsa para armazenamento e transporte.",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 500,00",0,"R$ 0,00"
57,3017000000096,345107,Agenda,APRESENTADOR MULTIMÍDIA,"APRESENTADOR MULTIMÍDIA, DISTÂNCIA MÍNIMA 15, FREQÜÊNCIA 2,4, COMPATIBILIDADE WINDOWS / XP / 7 / 8 OU SUPERIOR, FONTE ALIMENTAÇÃO 2 PILHAS AAA, CARACTERÍSTICAS ADICIONAIS CONECTOR USB E SEM FIO",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 150,00",4,"R$ 600,00"
58,3017000000113,366428,Agenda,CABO AUDIO E VIDEO P2/2 RCA,"CABO ÁUDIO E VÍDEO, APLICAÇÃO CD/MESA DE SOM, COMPRIMENTO 2, CONECTORES P2/2 - RCA",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 15,00",0,"R$ 0,00"
59,3017000000056,352973,Agenda,CABO AUDIO E VIDEO TIPO HDMI 2 METROS,"CABO ÁUDIO E VÍDEO, TIPO CABO HDMI, 2 METROS DE COMPRIMENTO.",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 8,00",20,"R$ 160,00"
60,5233000000076,150227,Agenda,FILMADORA DIGITAL,"FILMADORA PORTÁTIL, NOME FILMADORA PORTÁTIL,  FILMADORA PORTÁTIL GRAVAÇÃO FULL HD 1920 X 1080; 1920X1080/60P COM X.V.COLOR (TM); HDMI(R) (V.1.3 COM X.V.COLOR(TM)); GRAVAÇÃO AUTOMÁTICA ""AUTO REC"". GRAVAÇÃO EM TEMPO TRANSCORRIDO; ESTABILIZADOR. SISTEMA DE NAVEGAÇÃO LASER TOUCH COM COMANDO DE GRAVAÇÃO E FUNÇÃO ZOOM.",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 1.490,00",0,"R$ 0,00"
61,5233000000115,20583,Agenda,FONE DE OUVIDO PROFISSIONAL II,"FONE DE OUVIDO PROFISSIONAL, DRIVERS DINÂMICOS DE NEODÍMIO DE 40 MM OTIMIZÁVEL, INCLUI ADAPTADOR DE ROSCA 1/4 BANHADO EM OURO E MANUAL DO USUÁRIO, AMPLA FAIXA DE FREQUÊNCIA, REPRODUZ GAMA COMPLETA DE FREQUÊNCIAS BAIXAS E ALTAS, DESIGN FECHADO CIRCUMAURAL PARA REDUÇÃO DE RUÍDO DE FUNDO. GARANTIA: 12 MESES.",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 250,00",0,"R$ 0,00"
62,3017000000124,410339,Agenda,CABO VGA DATASHOW,"cabo áudio e vídeo, aplicação para datashow, comprimento 10, conectores 01 conector vga 15 macho, 01 conector hdv 15 macho",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 7,25",0,"R$ 0,00"
63,3017000000008,335715,Agenda,CARTUCHOS HP DESKJET 1000-1050-2000-2050-3000-3050-PRETO,"CARTUCHO TONER IMPRESSORA HP, REFERÊNCIA CARTUCHO Q2612A, REFERÊNCIA IMPRESSORA LASERJET 3050, TIPO CARTUCHO ORIGINAL, COR PRETA",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 29,50",0,"R$ 0,00"
64,5233000000135,44032,Agenda,MICROFONE COM FIO,"MICROFONE COM FIO PADRÃO POLAR CARDIOIDE UNIDIRECIONAL DINÂMICO UNIFORME, COM FIO; RESPOSTA DE FREQUÊNCIA AJUSTADA PARA VOCAIS; SISTEMA SHOCK-MOUNT; FILTRO ESFÉRICO EMBUTIDO COM FILTRO POP INTEGRADO; RESPOSTA DE FREQUÊNCIA DE 50 A 15.000 HZ; ACOMPANHA ADAPTADOR PARA PEDESTAL COM CAPACIDADE DE GIRO DE 180º; ACOMPANHA CABO COM 5M DE COMPRIMENTO E CONECTOR XLR MACHO EM UMA EXTREMIDADE E FÊMEA NA OUTRA.",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 900,00",0,"R$ 0,00"
65,5233000000100,44032,Agenda,MICROFONE DINAMICO,"KIT DE MICROFONES COM EXCELENTE PROJEÇÃO VOCAL, PADRÃO POLAR CARDIOIDE QUE MINIMIZA REALIMENTAÇÃO E RUÍDOS DE DISTORÇÃO OBTENDO UM SOM CRISTALINO E DEFINITIVO. MICROFONE PROFISSIONAL DINÂMICO. CARACTERÍSTICAS:UNI-DIRECIONAL ALTA SENSIBILIDADE, APLICAÇÃO VERSÁTIL,  ALTA DURABILIDADE DINÂMICO, COM EXCELENTE PROJEÇÃO VOCAL CONFIGURAÇÃO CARDIOIDE PARA MINIMIZAÇÃO DE MICROFONIAS, APLICAÇÃO VERSÁTIL E CONSTRUÇÃO ROBUSTA A NÍVEIS PROFISSIONAIS. DADOS TÉCNICOS: CHAVE: LIGA DESLIGA COM INDICADOR IMPEDÂNCIA: - 60 -30 (A 1 KHZ)SENSIBILIDADE: DE 70DB - 3 DB (A 1 KHZ)RESPOSTA DE FREQUÊNCIA: - 60 HZ A 13 KHZ. CONTEÚDO DA EMBALAGEM: 1 ESTOJO, 3 CABOS, 3 CACHIMBOS E 3 MICROFONES  E A MALETA CONTENDO OS MATERIAIS ACIMA DESCRITOS.",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 280,00",0,"R$ 0,00"
66,5233000000085,230106,Agenda,TELA DE PROJECAO,"TELA PROJEÇÃO, MATERIAL ESTRUTURA ALUMÍNIO, TIPO TRIPÉ PROFISSIONAL, TIPO AJUSTE TELA MANUAL E RETRÁTIL, TIPO ACABAMENTO COURVIN, MATERIAL TECIDO, COR ACABAMENTO PRETA, TIPO FIXAÇÃO MÓVEL, COR BRANCA, ALTURA 1,75, LARGURA 1,75, ESPESSURA 2, MATERIAL TRIPLÉ AÇO",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 450,00",0,"R$ 0,00"
67,5233000000117,403328,Agenda,"TELEVISOR SMART TV - TELA DE LED 40~42"" WIDE FULL HD","(CONFIGURAÇÕES MÍNIMAS):  TIPO DE TV: LED. - RESOLUÇÃO: FULL HD - 1920X1080P. - FORMATO DA TELA: WIDESCREEN (16:9) -  WI-FI  INTEGRADO - CONEXÕES: 1 ETHERNET LAN RJ-45, 2 HDMI, 1 USB E 1 VÍDEO COMPONENTE (Y/PB/PR) OU VÍDEO COMPOSTO (AV) - RECURSOS DE ÁUDIO:  POTÊNCIA DE ÁUDIO MÍNIMO (RMS): 10 W. AJUSTES DE ÁUDIO: BALANÇO/AGUDO/GRAVES - MUTE - RELÓGIO - SLEEP TIMER - ESTÉREO - SAP - ZOOM -  COM CONVERSOR DIGITAL INTEGRADO - GUIA ELETRÔNICO DE PROGRAMAÇÃO (EPG) - CONTROLE REMOTO - BIVOLT AUTOMÁTICO - ACOMPANHA CABO DE ALIMENTAÇÃO.  MANUAL DE INSTRUÇÕES EM PORTUGUÊS  SELO PROCEL, ENCE OU SELO INMETRO CATEGORIA: A",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 2.402,30",0,"R$ 0,00"
68,5233000000159,412006,Agenda,"TELEVISOR SMART TV - TELA DE LED 50~56"" WIDE ULTRA HD","(CONFIGURAÇÕES MÍNIMAS):  TIPO DE TV: LED. - RESOLUÇÃO: UHD - 3840 X 2160P. - FORMATO DA TELA: WIDESCREEN (16:9) -  WI-FI  INTEGRADO - CONEXÕES: 1 ETHERNET LAN RJ-45, 2 HDMI, 1 USB E 1 VÍDEO COMPONENTE (Y/PB/PR) OU VÍDEO COMPOSTO (AV) - RECURSOS DE ÁUDIO:  POTÊNCIA DE ÁUDIO MÍNIMO (RMS): 10 W. AJUSTES DE ÁUDIO: BALANÇO/AGUDO/GRAVES - MUTE - RELÓGIO - SLEEP TIMER - ESTÉREO - SAP - ZOOM - COM CONVERSOR DIGITAL INTEGRADO - GUIA ELETRÔNICO DE PROGRAMAÇÃO (EPG) - CONTROLE REMOTO - BIVOLT AUTOMÁTICO - ACOMPANHA CABO DE ALIMENTAÇÃO.  MANUAL DE INSTRUÇÕES EM PORTUGUÊS  SELO PROCEL, ENCE OU SELO INMETRO CATEGORIA: A",UNIDADE,"5233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO","R$ 3.500,00",0,"R$ 0,00"
69,3017000000001,229441,Agenda,MOUSE OPTICO,"mouse, tipo usb óptico, modelo padrão microsoft, aplicação microcomputador, características adiciona",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 8,50",0,"R$ 0,00"
70,3017000000020,268189,Agenda,TONER HP LASERJET 1005/1000/1200 - C7115A,"cartucho toner impressora hp, referência cartucho c7115-a, referência impressora laserjet série 1000",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 34,94",0,"R$ 0,00"
71,3017000000017,432569,Agenda,TONER HP LASERJET M1120 / P1505 CB436AB,"CARTUCHO TONER IMPRESSORA HP, TIPO CARTUCHO ORIGINAL, COR PRETA, REFERÊNCIA CARTUCHO 2 CB436AB",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 29,20",0,"R$ 0,00"
72,3017000000115,362126,Agenda,"TONER IMPRESSORA HP CP 1215, 1515 (CB540A - MAGENTA)","CARTUCHO TONER IMPRESSORA HP, TIPO CARTUCHO ORIGINAL, REFERÊNCIA CARTUCHO 1 CB543A, COR MAGENTA, REFERÊNCIA IMPRESSORA 1 LASERJET CM1312NFI / CM1312 / CP1515N / CP1215",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 129,00",0,"R$ 0,00"
73,3017000000084,362123,Agenda,"TONER IMPRESSORA HP CP 1215 , 1515- (CB540A - PRETO)","TONER IMPRESSORA HP, TIPO CARTUCHO ORIGINAL, REFERÊNCIA CARTUCHO 1 CB540A, COR PRETA, REFERÊNCIA IMPRESSORA 1 LASERJET CM1312NFI / CM1312 / CP1515N / CP1215",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 69,90",0,"R$ 0,00"
74,3017000000114,362124,Agenda,"TONER IMPRESSORA HP CP1215, 1515 (CB541A - CIANO)","CARTUCHO TONER IMPRESSORA HP, TIPO CARTUCHO ORIGINAL, REFERÊNCIA CARTUCHO 1 CB541A, COR CIANO, REFERÊNCIA IMPRESSORA 1 LASERJET CM1312NFI / CM1312 / CP1515N / CP1215",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 129,00",0,"R$ 0,00"
75,3017000000085,362125,Agenda,"TONER IMPRESSORA HP CP1215, 1515 (CB542A - AMARELO)","TONER PARA IMPRESSORA HP, TIPO ORIGINAL,  CB542A,  COR AMARELA, REFERENCIA CP1515N,CP1215, CM1312NFI,",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 26,95",0,"R$ 0,00"
76,3017000000091,338218,Agenda,"TONER IMPRESSORA LEXMARK (E330, E332, E340, E342, E342N)","CARTUCHO TONER IMPRESSORA LEXMARK, REFERÊNCIA IMPRESSORA E330, E332, E340, E342, E342N, TIPO CARTUCHO ORIGINAL, COR TINTA PRETA, REFERÊNCIA CARTUCHO 1 34038HL",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 63,99",0,"R$ 0,00"
77,3017000000090,427221,Agenda,TONER IMPRESSORA SAMSUNG CLT - C506L (CIANO),"CARTUCHO TONER IMPRESSORA SAMSUNG, REFERÊNCIA CARTUCHO CLT-C506L, TIPO CARTUCHO ORIGINAL, COR TINTA CIANO",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 190,00",0,"R$ 0,00"
78,3017000000087,427218,Agenda,TONER IMPRESSORA SAMSUNG CLT - K506L (PRETO),"CARTUCHO TONER IMPRESSORA SAMSUNG, REFERÊNCIA CARTUCHO CLT-K506L, TIPO CARTUCHO ORIGINAL, COR TINTA PRETA",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 290,00",0,"R$ 0,00"
79,3017000000089,427220,Agenda,TONER IMPRESSORA SAMSUNG CLT - M506L (MAGENTA),"CARTUCHO TONER IMPRESSORA SAMSUNG, REFERÊNCIA CARTUCHO CLT-M506L, TIPO CARTUCHO ORIGINAL, COR TINTA MAGENTA",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 190,00",0,"R$ 0,00"
80,3017000000088,427219,Agenda,TONER IMPRESSORA SAMSUNG CLT - Y506L (AMARELO),"CARTUCHO TONER IMPRESSORA SAMSUNG, REFERÊNCIA CARTUCHO CLT-Y506L, TIPO CARTUCHO ORIGINAL, COR TINTA AMARELA",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 178,00",0,"R$ 0,00"
81,3017000000032,401616,Agenda,TONER IMPRESSORA SAMSUNG SCX-4833FD MLT-D205,"CARTUCHO TONER, REFERENCIA MLT-D205L, TIPO CARTUCHO ORIGINAL, COR PRETA. ML-3310, ML-3710, SCX-5637,  ML3712",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 158,90",0,"R$ 0,00"
